Order_ID,Order_Date,Customer_ID,Region,City,Product_ID,Product_Category,Payment_Method,Discount,Product_Price,Quantity,Total_Before_Discount,Discount_Amount,Total_Sales
235,10-01-2023 18:00,1472,West,Bangalore,123,Sports,Card,0.1,4887.17,4,19548.68,1954.868,17839.58
236,10-01-2023 19:00,1230,South,Chennai,127,Home,UPI,0.13,3774.78,1,3774.78,490.7214,3150.9
237,10-01-2023 20:00,1189,South,Bangalore,161,Clothing,Cash,0.29,1494.45,6,8966.7,2600.343,6567.23
238,10-01-2023 21:00,1224,East,Bangalore,372,Clothing,Cash,0.05,2157.78,5,10788.9,539.445,10103.91
239,10-01-2023 22:00,1384,North,Pune,328,Sports,Cash,0.16,1983.16,9,17848.44,2855.7504,14960.07
240,10-01-2023 23:00,1376,East,Chennai,119,Electronics,NetBanking,0.03,4275.27,,8550.54,256.5162,8466.19
241,11-01-2023 00:00,1282,East,Bangalore,102,Home,UPI,0.1,,9,34917.48,3491.748,31451.35
242,11-01-2023 01:00,1957,South,Bangalore,317,Home,NetBanking,0.16,2985.98,9,26873.82,4299.8112,22668.88
243,11-01-2023 02:00,1632,North,Chennai,498,Sports,Card,0.28,1447.3,9,13025.7,3647.196,9772.42
244,11-01-2023 03:00,1627,West,Chennai,406,Electronics,Card,0.12,4696.14,4,18784.56,2254.1472,16420.92
245,11-01-2023 04:00,1972,South,Mumbai,235,Home,Cash,0.02,3301.24,5,16506.2,330.124,15864.8
246,11-01-2023 05:00,1744,West,Pune,496,Sports,Cash,0.12,4855.34,8,38842.72,4661.1264,33909.56
247,11-01-2023 06:00,1258,West,Chennai,102,Home,Card,0.04,2942.57,8,23540.56,941.6224,22261.59
248,11-01-2023 07:00,1358,North,Chennai,292,Clothing,Cash,0.07,4123.84,1,4123.84,288.6688,4317.4
249,11-01-2023 08:00,1709,East,Delhi,172,Home,Cash,0.19,4084.22,1,4084.22,776.0018,3504.49
250,11-01-2023 09:00,1455,North,Chennai,460,Home,Card,0.02,1752.91,6,10517.46,210.3492,10628.27
251,11-01-2023 10:00,1410,West,Pune,217,Home,NetBanking,0.14,4823.7,7,33765.9,4727.226,29306.06
252,11-01-2023 11:00,1648,South,Bangalore,253,Electronics,Cash,0.18,207.51,,415.02,74.7036,280.8
253,11-01-2023 12:00,1317,West,Bangalore,308,Electronics,NetBanking,0.13,3866.68,2,7733.36,1005.3368,7216.99
254,11-01-2023 13:00,1676,South,Bangalore,133,Sports,Cash,0.01,4831.23,5,24156.15,241.5615,23707.32
255,11-01-2023 14:00,1224,South,Bangalore,236,Electronics,UPI,0.3,1760.65,9,15845.85,4753.755,11695.81
256,11-01-2023 15:00,1818,North,Delhi,417,Home,NetBanking,0.11,3275.74,,16378.7,1801.657,14614.16
257,11-01-2023 16:00,1233,West,Chennai,219,Home,NetBanking,0.23,2854.89,8,22839.12,5252.9976,18122.73
258,11-01-2023 17:00,1683,East,Bangalore,214,Electronics,Cash,0.1,3831.39,8,30651.12,3065.112,27271.28
259,11-01-2023 18:00,1663,West,Mumbai,112,Electronics,NetBanking,0.14,4344.27,5,21721.35,3040.989,18550.93
260,11-01-2023 19:00,1974,West,Bangalore,168,Home,UPI,0.12,3054.92,8,24439.36,2932.7232,21025.77
261,11-01-2023 20:00,1826,East,Chennai,432,Home,Card,0.1,4097.93,8,32783.44,3278.344,29817.77
262,11-01-2023 21:00,1373,North,Bangalore,356,Clothing,UPI,0.01,1630.2,5,8151,81.51,8145.46
263,11-01-2023 22:00,1671,West,Delhi,188,Sports,Card,0.11,1220.08,5,6100.4,671.044,6034.34
264,11-01-2023 23:00,1607,West,Pune,146,Electronics,UPI,0.27,2210.27,4,8841.08,2387.0916,6308.79
265,12-01-2023 00:00,1471,South,Pune,359,Sports,UPI,0.21,3420.91,1,3420.91,718.3911,3103.64
266,12-01-2023 01:00,1232,West,Chennai,327,Home,NetBanking,0.04,1017.51,9,9157.59,366.3036,8815.26
267,12-01-2023 02:00,1691,East,Pune,279,Sports,UPI,0.18,3433.73,2,6867.46,1236.1428,5603.18
268,12-01-2023 03:00,1112,South,Pune,109,Electronics,Cash,0.27,2031.06,1,2031.06,548.3862,1395.86
269,12-01-2023 04:00,1829,North,Mumbai,383,Electronics,Cash,0.21,3998.32,6,23989.92,5037.8832,18698.49
270,12-01-2023 05:00,1496,South,Chennai,476,Sports,Cash,0.04,280.5,5,1402.5,56.1,1458.67
271,12-01-2023 06:00,1441,East,Chennai,225,Electronics,Cash,0.26,3373.11,1,3373.11,877.0086,2559.52
272,12-01-2023 07:00,1563,East,Pune,233,Clothing,NetBanking,0.09,3284.13,7,22988.91,2069.0019,20448.1
273,12-01-2023 08:00,1267,South,Pune,254,Home,Cash,0.14,4710.58,7,32974.06,4616.3684,27604.33
274,12-01-2023 09:00,1509,North,Pune,347,Home,UPI,0.16,,,10786.5,1725.84,8966.76
275,12-01-2023 10:00,1806,South,Delhi,239,Electronics,Cash,0.26,4001.88,8,32015.04,8323.9104,24039.73
276,12-01-2023 11:00,1385,North,Bangalore,417,Home,NetBanking,,4532.5,6,27195,7614.6,19647.02
277,12-01-2023 12:00,1386,South,Delhi,275,Clothing,Card,0.28,3407.75,4,13631,3816.68,9423.51
278,12-01-2023 13:00,1112,East,Chennai,422,Electronics,UPI,0,1521.75,3,4565.25,0,4033.1
279,12-01-2023 14:00,1612,West,Mumbai,273,Clothing,UPI,0.28,4361.89,1,4361.89,1221.3292,3487
280,12-01-2023 15:00,1624,West,Bangalore,173,Clothing,NetBanking,0.02,3763.13,2,7526.26,150.5252,6879.82
281,12-01-2023 16:00,1951,North,Mumbai,450,Home,Card,0.08,2179.74,2,4359.48,348.7584,4238.52
282,12-01-2023 17:00,1080,North,Chennai,242,Home,Cash,0.15,3581.59,5,17907.95,2686.1925,15392.47
283,12-01-2023 18:00,1698,North,Chennai,391,Sports,Card,0.14,4351.68,4,17406.72,2436.9408,15460.18
284,12-01-2023 19:00,1112,East,Mumbai,497,Clothing,UPI,0.18,4880.7,2,9761.4,1757.052,7815.6
285,12-01-2023 20:00,1001,South,Mumbai,211,Home,UPI,0.14,4766.52,9,42898.68,6005.8152,37174.66
286,12-01-2023 21:00,1641,East,Mumbai,305,Clothing,UPI,0.28,1694.11,7,11858.77,3320.4556,8958.28
287,12-01-2023 22:00,1219,West,Chennai,230,Sports,Card,0.07,2166.3,8,17330.4,1213.128,15716.13
288,12-01-2023 23:00,1565,North,Pune,468,Clothing,Cash,0.08,636.73,8,5093.84,407.5072,4726.25
289,13-01-2023 00:00,1854,South,Mumbai,209,Electronics,UPI,0.28,,2,2625.94,735.2632,1878.56
290,13-01-2023 01:00,1996,West,Bangalore,469,Sports,NetBanking,0.02,4423.86,5,22119.3,442.386,21357.78
291,13-01-2023 02:00,1735,West,Chennai,166,Sports,Cash,0.18,1868.16,3,5604.48,1008.8064,4674.97
292,13-01-2023 03:00,1224,West,Delhi,481,Clothing,UPI,0.2,3140.71,9,28266.39,5653.278,22262.41
293,13-01-2023 04:00,1384,East,Delhi,185,Clothing,Cash,0.15,3363.23,9,30269.07,4540.3605,25843.36
294,13-01-2023 05:00,1402,North,Bangalore,374,Home,NetBanking,0.21,3930.96,6,23585.76,4953.0096,19284.88
295,13-01-2023 06:00,1637,West,Pune,326,Electronics,Card,0.05,995.72,4,3982.88,199.144,3722.47
296,13-01-2023 07:00,1129,North,Mumbai,424,Sports,UPI,0.26,1593.58,8,12748.64,3314.6464,9405.53
297,13-01-2023 08:00,1052,East,Chennai,109,Sports,NetBanking,0.04,,5,11484.25,459.37,11449.83
298,13-01-2023 09:00,1683,West,Mumbai,496,Sports,UPI,0.12,1887.72,3,5663.16,679.5792,5361.43
299,13-01-2023 10:00,1729,East,Chennai,483,Home,UPI,0.02,4916.24,8,39329.92,786.5984,38358.03
300,13-01-2023 11:00,1671,East,Delhi,454,Electronics,Card,0.16,4191.21,6,25147.26,4023.5616,21330.16
301,13-01-2023 12:00,1709,North,Mumbai,387,Sports,Card,0.2,2450.47,5,12252.35,2450.47,8916.09
302,13-01-2023 13:00,1415,West,Bangalore,211,Sports,Cash,0.28,4408.42,1,4408.42,1234.3576,2872.83
303,13-01-2023 14:00,1246,East,Pune,123,Home,NetBanking,0.22,1803.5,3,5410.5,1190.31,4541.15
304,13-01-2023 15:00,1835,West,Bangalore,390,Clothing,NetBanking,0.16,3950.56,7,27653.92,4424.6272,23076.23
305,13-01-2023 16:00,1438,North,Pune,438,Sports,Card,0.28,,3,3588.03,1004.6484,2523.28
306,13-01-2023 17:00,1202,East,Mumbai,425,Electronics,UPI,0.14,3884.38,,3884.38,543.8132,3063.27
307,13-01-2023 18:00,1183,North,Mumbai,267,Electronics,Cash,0.17,2336.62,8,18692.96,3177.8032,15189.74
308,13-01-2023 19:00,1122,West,Pune,208,Electronics,Card,0.18,626.75,7,4387.25,789.705,2848.69
309,13-01-2023 20:00,1400,West,Delhi,289,Electronics,Cash,0.12,1438.99,5,7194.95,863.394,6222.61
310,13-01-2023 21:00,1766,North,Chennai,454,Home,Cash,0.25,2071.15,5,10355.75,2588.9375,7906.5
311,13-01-2023 22:00,1293,South,Bangalore,295,Sports,NetBanking,0.06,3771.54,6,22629.24,1357.7544,21345.54
312,13-01-2023 23:00,1279,East,Bangalore,132,Home,Cash,0.17,457.62,7,3203.34,544.5678,2409.17
313,14-01-2023 00:00,1836,West,Bangalore,304,Electronics,NetBanking,0.22,3331.78,3,9995.34,2198.9748,7367.67
314,14-01-2023 01:00,1883,West,Mumbai,411,Electronics,UPI,0.27,3608.47,4,14433.88,3897.1476,10424.57
315,14-01-2023 02:00,1609,East,Bangalore,281,Electronics,UPI,0.27,3304.21,1,3304.21,892.1367,2013.38
316,14-01-2023 03:00,1197,North,Chennai,246,Home,Card,0.15,3827.28,7,26790.96,4018.644,22542.04
317,14-01-2023 04:00,1981,North,Chennai,367,Electronics,UPI,0.19,973.03,2,1946.06,369.7514,1615.04
318,14-01-2023 05:00,1906,North,Pune,110,Sports,NetBanking,0.12,2976.81,7,20837.67,2500.5204,18075.7
319,14-01-2023 06:00,1510,South,Mumbai,169,Electronics,Cash,0.14,4711.61,6,28269.66,3957.7524,24697.8
320,14-01-2023 07:00,1751,South,Chennai,355,Sports,Cash,0.27,3092.84,4,12371.36,3340.2672,8717.35
321,14-01-2023 08:00,1143,West,Delhi,495,Sports,UPI,0.28,3095.55,2,6191.1,1733.508,4276.16
322,14-01-2023 09:00,1608,North,Mumbai,318,Electronics,NetBanking,0.27,3708.55,7,25959.85,7009.1595,19205.61
323,14-01-2023 10:00,1200,East,Mumbai,396,Home,Cash,0.04,1732.7,7,12128.9,485.156,11850.87
324,14-01-2023 11:00,1123,West,Chennai,461,Clothing,UPI,0.26,3532.33,5,17661.65,4592.029,13224.61
325,14-01-2023 12:00,1186,East,Delhi,358,Clothing,NetBanking,0.28,4589.55,9,41305.95,11565.666,29548.87
326,14-01-2023 13:00,1325,West,Pune,102,Sports,NetBanking,0.11,153.39,3,460.17,50.6187,584.79
327,14-01-2023 14:00,1463,South,Chennai,183,Home,Cash,0.16,4363.55,,39271.95,6283.512,33226.06
328,14-01-2023 15:00,1348,West,Delhi,255,Clothing,Card,0.23,,5,5856.15,1346.9145,4641.74
329,14-01-2023 16:00,1770,South,Mumbai,250,Electronics,Card,0.17,2334.02,2,4668.04,793.5668,3864.76
330,14-01-2023 17:00,1659,West,Delhi,275,Electronics,NetBanking,0.3,4276.5,9,38488.5,11546.55,27115.08
331,14-01-2023 18:00,1763,North,Mumbai,294,Sports,NetBanking,0.14,4137.17,1,4137.17,579.2038,3535.23
332,14-01-2023 19:00,1954,East,Chennai,206,Home,UPI,0.21,4470.44,1,4470.44,938.7924,3652.83
333,14-01-2023 20:00,1931,North,Chennai,233,Home,NetBanking,0.24,4708.04,7,32956.28,7909.5072,25069.16
334,14-01-2023 21:00,1402,West,Bangalore,375,Clothing,UPI,0.15,,3,6873.21,1030.9815,5389.02
335,14-01-2023 22:00,1345,West,Bangalore,494,Clothing,UPI,0.26,3316.18,8,26529.44,6897.6544,19456.67
336,14-01-2023 23:00,1962,West,Bangalore,451,Electronics,UPI,0.16,2013.34,7,14093.38,2254.9408,12462.58
337,15-01-2023 00:00,1510,South,Chennai,479,Sports,NetBanking,0.12,1818.51,7,12729.57,1527.5484,10620.8
338,15-01-2023 01:00,1146,East,Pune,254,Home,NetBanking,0.03,2214.82,1,2214.82,66.4446,2614.05
339,15-01-2023 02:00,1147,East,Chennai,376,Clothing,UPI,0.12,3741.07,1,3741.07,448.9284,3479.8
340,15-01-2023 03:00,1863,West,Delhi,335,Clothing,Cash,0.22,2557.06,2,5114.12,1125.1064,3999.28
341,15-01-2023 04:00,1710,West,Chennai,339,Sports,NetBanking,0.28,4088.89,2,8177.78,2289.7784,5383.88
342,15-01-2023 05:00,1819,South,Chennai,469,Sports,Card,0.08,3751.57,5,18757.85,1500.628,17256.88
343,15-01-2023 06:00,1488,North,Mumbai,112,Electronics,Cash,0.11,200.34,9,1803.06,198.3366,1380.83
344,15-01-2023 07:00,1928,North,Mumbai,441,Sports,Card,0.05,3188.17,7,22317.19,1115.8595,21558.02
345,15-01-2023 08:00,1935,East,Mumbai,134,Electronics,NetBanking,0.21,2239.2,2,4478.4,940.464,3337.93
346,15-01-2023 09:00,1639,South,Chennai,146,Electronics,Cash,0.29,2337.48,5,11687.4,3389.346,8215.31
347,15-01-2023 10:00,1550,West,Pune,313,Sports,NetBanking,0.19,,5,20550.15,3904.5285,16719.48
348,15-01-2023 11:00,1337,East,Delhi,245,Sports,NetBanking,0.19,2783.28,,22266.24,4230.5856,17842.3
349,15-01-2023 12:00,1871,South,Delhi,258,Sports,Cash,0.17,4439.55,9,39955.95,6792.5115,33451.02
350,15-01-2023 13:00,1640,North,Pune,224,Sports,NetBanking,0.03,3592.75,8,28742,862.26,27790.97
351,15-01-2023 14:00,1778,South,Pune,209,Sports,Cash,0.22,2808.92,2,5617.84,1235.9248,3817.66
352,15-01-2023 15:00,1987,North,Delhi,136,Electronics,NetBanking,0.18,3797.24,4,15188.96,2734.0128,12500.18
353,15-01-2023 16:00,1952,South,Bangalore,376,Clothing,UPI,0.2,287.91,2,575.82,115.164,702.87
354,15-01-2023 17:00,1472,East,Mumbai,113,Home,Card,0.27,,6,1396.26,376.9902,1450.68
355,15-01-2023 18:00,1945,North,Mumbai,446,Home,UPI,0.24,508.41,4,2033.64,488.0736,1711.37
356,15-01-2023 19:00,1150,East,Delhi,331,Electronics,NetBanking,0.23,2244.07,7,15708.49,3612.9527,12441.48
357,15-01-2023 20:00,1414,East,Pune,415,Electronics,NetBanking,0.28,,2,2507.42,702.0776,1952.55
358,15-01-2023 21:00,1989,North,Bangalore,223,Clothing,NetBanking,0.3,4922.88,,44305.92,13291.776,122905.28
359,15-01-2023 22:00,1297,North,Delhi,378,Sports,UPI,0.17,2757.22,5,13786.1,2343.637,11208.09
360,15-01-2023 23:00,1610,West,Mumbai,210,Electronics,NetBanking,0.03,3345.84,1,3345.84,100.3752,2555.84
361,16-01-2023 00:00,1262,West,Chennai,223,Home,Cash,0.14,1466.22,3,4398.66,615.8124,3717.79
362,16-01-2023 01:00,1763,West,Pune,129,Sports,Card,0.24,1676.8,4,6707.2,1609.728,5293.32
363,16-01-2023 02:00,1143,East,Chennai,214,Electronics,NetBanking,0.01,1743.76,3,5231.28,52.3128,4705.62
364,16-01-2023 03:00,1345,East,Delhi,189,Sports,NetBanking,0.02,3523.8,6,21142.8,422.856,21108.14
365,16-01-2023 04:00,1623,West,Mumbai,311,Home,Card,0.02,2421.16,6,14526.96,290.5392,14205.58
366,16-01-2023 05:00,1571,East,Bangalore,137,Sports,Card,0.22,2636.65,7,18456.55,4060.441,14127.19
367,16-01-2023 06:00,1880,East,Chennai,182,Electronics,Card,0.15,3000.81,,27007.29,4051.0935,22481.32
368,16-01-2023 07:00,1001,North,Bangalore,126,Electronics,UPI,0.11,3867.18,9,34804.62,3828.5082,31474.43
369,16-01-2023 08:00,1896,North,Mumbai,316,Home,UPI,0.03,542.81,7,3799.67,113.9901,4040.31
370,16-01-2023 09:00,1303,East,Chennai,459,Clothing,NetBanking,0.22,3906.68,1,3906.68,859.4696,2926.19
371,16-01-2023 10:00,1253,West,Bangalore,471,Clothing,Card,0.1,2859.85,3,8579.55,857.955,8000.3
372,16-01-2023 11:00,1651,South,Bangalore,314,Sports,NetBanking,0.08,3378.57,5,16892.85,1351.428,15478.55
373,16-01-2023 12:00,1452,West,Chennai,320,Electronics,NetBanking,0.2,1705,6,10230,2046,8002.67
374,16-01-2023 13:00,1036,South,Mumbai,114,Electronics,NetBanking,,2106,6,12636,2148.12,10291.91
375,16-01-2023 14:00,1159,West,Bangalore,358,Home,UPI,0.11,1232.71,5,6163.55,677.9905,5415.92
376,16-01-2023 15:00,1008,North,Delhi,365,Home,Card,0.19,4898.57,6,29391.42,5584.3698,23687.48
377,16-01-2023 16:00,1232,East,Chennai,219,Electronics,NetBanking,0.08,2535.31,9,22817.79,1825.4232,21010.81
378,16-01-2023 17:00,1098,East,Pune,227,Home,UPI,0.24,4980.78,1,4980.78,1195.3872,4267.9
379,16-01-2023 18:00,1658,North,Pune,310,Clothing,Cash,0.07,2499.95,1,2499.95,174.9965,3008.45
380,16-01-2023 19:00,1815,South,Mumbai,110,Clothing,Cash,0.05,1176.78,9,10591.02,529.551,9700.7
381,16-01-2023 20:00,1207,South,Delhi,275,Sports,NetBanking,0.23,2586.52,8,20692.16,4759.1968,16070.8
382,16-01-2023 21:00,1130,South,Bangalore,232,Home,NetBanking,0.21,294.02,9,2646.18,555.6978,2153.37
383,16-01-2023 22:00,1403,North,Pune,424,Sports,Card,0.05,4533.37,7,31733.59,1586.6795,30306.05
384,16-01-2023 23:00,1151,South,Mumbai,419,Home,Card,0.03,4110.9,6,24665.4,739.962,23790.38
385,17-01-2023 00:00,1053,North,Delhi,113,Home,NetBanking,0.25,,9,32908.68,8227.17,24844.74
386,17-01-2023 01:00,1119,West,Delhi,149,Clothing,UPI,0.23,3088.15,2,6176.3,1420.549,4341.85
387,17-01-2023 02:00,1672,West,Mumbai,171,Electronics,NetBanking,0.1,2941.19,4,11764.76,1176.476,11602.96
388,17-01-2023 03:00,1919,North,Mumbai,168,Home,Card,0.2,4983.97,2,9967.94,1993.588,8061.53
389,17-01-2023 04:00,1627,East,Bangalore,490,Home,Card,,1462.19,6,8773.14,350.9256,8641.22
390,17-01-2023 05:00,1586,West,Mumbai,482,Home,UPI,0.15,3920.45,1,3920.45,588.0675,2996.91
391,17-01-2023 06:00,1624,South,Bangalore,115,Electronics,NetBanking,0.01,2948.88,7,20642.16,206.4216,20227.19
392,17-01-2023 07:00,1967,North,Bangalore,433,Sports,Card,0.12,4881.81,,34172.67,4100.7204,29631.37
393,17-01-2023 08:00,1419,South,Chennai,456,Sports,NetBanking,0.02,4156.24,7,29093.68,581.8736,28948.69
394,17-01-2023 09:00,1421,South,Delhi,155,Home,Card,0.14,4992.77,4,19971.08,2795.9512,16842.22
395,17-01-2023 10:00,1103,East,Delhi,204,Home,Cash,0.13,2982.79,8,23862.32,3102.1016,20703.57
396,17-01-2023 11:00,1851,South,Delhi,231,Sports,Cash,0.13,1102.27,5,5511.35,716.4755,4751.54
397,17-01-2023 12:00,1253,East,Chennai,147,Sports,Cash,0.01,2568.07,2,5136.14,51.3614,5226.74
398,17-01-2023 13:00,1226,West,Bangalore,347,Clothing,Card,0.11,3584.44,5,17922.2,1971.442,15563.03
399,17-01-2023 14:00,1111,North,Bangalore,372,Home,UPI,0.23,3894.37,9,35049.33,8061.3459,27245.87
400,17-01-2023 15:00,1509,South,Mumbai,210,Sports,Cash,0.11,102.5,1,102.5,11.275,464.72
401,17-01-2023 16:00,1472,North,Chennai,425,Clothing,Card,0.21,2574.63,2,5149.26,1081.3446,3869.9
402,17-01-2023 17:00,1098,South,Mumbai,435,Electronics,NetBanking,0.11,1252.65,8,10021.2,1102.332,8907.89
403,17-01-2023 18:00,1152,North,Chennai,448,Home,Cash,0.13,4387.07,5,21935.35,2851.5955,19271.72
404,17-01-2023 19:00,1860,South,Mumbai,137,Sports,UPI,0.17,849.24,9,7643.16,1299.3372,6420.49
405,17-01-2023 20:00,1913,South,Pune,456,Home,UPI,0.29,3365.64,6,20193.84,5856.2136,14037.71
406,17-01-2023 21:00,1895,South,Delhi,339,Clothing,UPI,0.03,1403.7,8,11229.6,336.888,11103.09
407,17-01-2023 22:00,1877,South,Delhi,417,Sports,NetBanking,0.01,1847.06,1,1847.06,18.4706,2282.4
408,17-01-2023 23:00,1337,South,Bangalore,220,Electronics,NetBanking,0.18,4708.74,9,42378.66,7628.1588,35203.37
409,18-01-2023 00:00,1705,South,Pune,147,Electronics,UPI,0.28,1278.2,9,11503.8,3221.064,8455.32
410,18-01-2023 01:00,1821,South,Delhi,109,Clothing,UPI,0.3,565.51,3,1696.53,508.959,1417.36
411,18-01-2023 02:00,1162,South,Bangalore,332,Electronics,UPI,0.15,439.5,,439.5,65.925,256.82
412,18-01-2023 03:00,1719,South,Pune,135,Electronics,NetBanking,0.14,2572.61,8,20580.88,2881.3232,17424.39
413,18-01-2023 04:00,1956,North,Delhi,103,Electronics,NetBanking,0.19,3244.39,8,25955.12,4931.4728,21003.03
414,18-01-2023 05:00,1680,East,Mumbai,143,Electronics,Card,0.17,1703.74,9,15333.66,2606.7222,13406.27
415,18-01-2023 06:00,1995,South,Chennai,155,Electronics,Cash,0.19,3482.27,6,20893.62,3969.7878,16764.53
416,18-01-2023 07:00,1160,East,Pune,141,Electronics,NetBanking,0.26,399.07,9,3591.63,933.8238,2788.13
417,18-01-2023 08:00,1579,South,Bangalore,354,Electronics,UPI,0.22,4300.94,9,38708.46,8515.8612,30305.93
418,18-01-2023 09:00,1800,South,Pune,327,Sports,Cash,0.15,4101.18,4,16404.72,2460.708,13831.72
419,18-01-2023 10:00,1397,North,Bangalore,213,Electronics,NetBanking,0.14,4928.93,5,24644.65,3450.251,21639.49
420,18-01-2023 11:00,1276,West,Pune,336,Sports,Cash,0.19,,6,28133.22,5345.3118,23264.55
421,18-01-2023 12:00,1815,West,Bangalore,496,Home,Card,0.14,1845.37,6,11072.22,1550.1108,10322.23
422,18-01-2023 13:00,1915,North,Delhi,273,Clothing,NetBanking,0.14,2056.45,2,4112.9,575.806,3297.57
423,18-01-2023 14:00,1503,East,Mumbai,354,Electronics,UPI,0,3755.23,,15020.92,0,15143.05
424,18-01-2023 15:00,1895,West,Delhi,376,Clothing,UPI,0.05,757.01,9,6813.09,340.6545,6499
425,18-01-2023 16:00,1391,North,Mumbai,434,Electronics,Card,0.15,1638.67,,11470.69,1720.6035,9544.16
426,18-01-2023 17:00,1134,North,Delhi,168,Sports,Card,0.25,680.85,9,6127.65,1531.9125,4395.88
427,18-01-2023 18:00,1194,West,Delhi,425,Electronics,Card,0.08,2328.94,6,13973.64,1117.8912,12905.8
428,18-01-2023 19:00,1400,East,Pune,329,Home,Card,0.16,2804.82,7,19633.74,3141.3984,65409.04
429,18-01-2023 20:00,1639,North,Chennai,166,Clothing,Card,0.1,1134.69,9,10212.21,1021.221,8897.09
430,18-01-2023 21:00,1032,South,Bangalore,403,Clothing,NetBanking,0.03,230.5,4,922,27.66,931.42
431,18-01-2023 22:00,1687,East,Bangalore,135,Home,NetBanking,0.29,3624.84,9,32623.56,9460.8324,22830.85
432,18-01-2023 23:00,1459,East,Bangalore,258,Sports,Cash,,198.03,3,594.09,154.4634,299.72
433,19-01-2023 00:00,1954,West,Mumbai,248,Sports,Card,0.02,4869.67,8,38957.36,779.1472,38286.74
434,19-01-2023 01:00,1882,West,Bangalore,126,Home,UPI,0.22,1185.88,3,3557.64,782.6808,2734.43
435,19-01-2023 02:00,1469,South,Bangalore,171,Clothing,UPI,0.1,3353.11,3,10059.33,1005.933,8976.17
436,19-01-2023 03:00,1374,North,Pune,347,Electronics,Card,0.3,2230.28,3,6690.84,2007.252,5226.24
437,19-01-2023 04:00,1021,West,Delhi,200,Sports,Card,0.09,392.4,9,3531.6,317.844,3634.54
438,19-01-2023 05:00,1749,West,Bangalore,289,Electronics,Card,0.07,2413.7,3,7241.1,506.877,6758.96
439,19-01-2023 06:00,1669,East,Chennai,195,Clothing,Card,0.17,2632.13,,15792.78,2684.7726,12803.71
440,19-01-2023 07:00,1037,West,Bangalore,483,Electronics,Card,0.25,4287.95,4,17151.8,4287.95,13107.08
441,19-01-2023 08:00,1229,West,Mumbai,381,Home,UPI,0.06,3688.51,2,7377.02,442.6212,7692.25
442,19-01-2023 09:00,1364,West,Mumbai,421,Sports,Cash,0.21,,3,1465.74,307.8054,1567.43
443,19-01-2023 10:00,1562,West,Mumbai,495,Sports,Card,0.02,1124.9,5,5624.5,112.49,5121.97
444,19-01-2023 11:00,1437,East,Bangalore,377,Home,Card,0.28,1628.25,4,6513,1823.64,4630.07
445,19-01-2023 12:00,1775,South,Pune,116,Home,Card,,670.4,5,3352,67.04,3065.06
446,19-01-2023 13:00,1282,South,Chennai,362,Sports,NetBanking,0.27,2338.81,1,2338.81,631.4787,1429.51
447,19-01-2023 14:00,1026,North,Bangalore,206,Sports,UPI,0.15,4923.12,4,19692.48,2953.872,17079.12
448,19-01-2023 15:00,1225,West,Pune,167,Sports,UPI,0.13,2621.6,3,7864.8,1022.424,7176.57
449,19-01-2023 16:00,1276,East,Pune,227,Clothing,Cash,0.29,3735.22,2,7470.44,2166.4276,5836.64
450,19-01-2023 17:00,1797,North,Bangalore,392,Clothing,NetBanking,0.3,3446.4,7,24124.8,7237.44,17090.86
451,19-01-2023 18:00,1608,North,Bangalore,393,Clothing,NetBanking,0.2,4264.57,,38381.13,7676.226,30691.47
452,19-01-2023 19:00,1283,South,Pune,195,Electronics,NetBanking,0.04,1157.05,1,1157.05,46.282,1167.14
453,19-01-2023 20:00,1878,East,Pune,494,Clothing,Cash,0.15,3793.75,7,26556.25,3983.4375,22301.14
454,19-01-2023 21:00,1959,East,Pune,100,Sports,Cash,0.16,4418.64,1,4418.64,706.9824,4122.69
455,19-01-2023 22:00,1480,East,Bangalore,397,Clothing,Cash,0.15,940.4,5,4702,705.3,3774.34
456,19-01-2023 23:00,1452,South,Pune,279,Sports,NetBanking,0.17,1799.33,1,1799.33,305.8861,1370.86
457,20-01-2023 00:00,1828,South,Mumbai,280,Home,UPI,,4853.5,3,14560.5,145.605,14323.79
458,20-01-2023 01:00,1815,South,Bangalore,334,Electronics,NetBanking,0.21,3925.86,8,31406.88,6595.4448,23890.14
459,20-01-2023 02:00,1658,South,Mumbai,418,Electronics,Cash,0.21,1484.7,4,5938.8,1247.148,4951.92
